topic,idx,q,a,context,datatype,attitude,group
occupation,27516,"In 2020, the monitoring report of the new generation of migrant workers in Beijing was released, which showed that the proportion of people engaged in information software has increased significantly, what does it mean?",Very similar indeed. They all make money by working hard (physical or mental) when they are young.,1,1,2,The new generation of migrant workers
occupation,25931,"Is the title ""migrant worker"" and ""new generation of migrant workers"" discriminatory?","Of course it is discriminatory. Migrant workers mean people who do not have urban hukou, but come to cities to work.",0,2,2,Worker farmers
occupation,25741,"Is the title ""migrant worker"" and ""new generation of migrant workers"" discriminatory?",The descendants of migrant workers - the new generation of migrant workers.,0,0,0,Worker farmers
occupation,26123,"Why have ""workers"" and ""peasants"" become synonymous with indecency?","Because the workers and peasants have generally begun or have lost control over the means of production, it is as simple as that.",0,1,2,Worker farmers
occupation,27216,Why do some science students in my country look down on liberal arts students?,"Because a true liberal arts education is a liberal arts education, not for the academic proletariat.",1,2,2,Arts and Sciences
occupation,27733,"I have a question why the state defines the new generation of programmers as migrant workers, rather than high-end or scientific and technological talents, does this mean that the threshold for programmers is low?","When we first graduated, we all claimed to be migrant workers.",0,0,0,The new generation of migrant workers
occupation,26535,Why is everyone reluctant to study nursing?,"After reading so many answers, I was a little scared.",0,0,0,Nursing careers
occupation,24974,"In the past, factories used to call workers workers, but now some people call workers factory dogs. What caused the status of workers to plummet?","In the past, migrant workers were called blind streams, but now they are called Sanhe Great God, and their status has clearly risen sharply.",0,2,3,worker
occupation,26608,Is it really a good development to study nursing as a boy?,"Yes , priority is given to men working in nursing.",1,0,0,Nursing careers
occupation,27114,Why do some science students in my country look down on liberal arts students?,I don't know why their science students think that they can score 270 points in the comprehensive examination casually.,0,2,3,Arts and Sciences
occupation,27633,"In 2020, the monitoring report of the new generation of migrant workers in Beijing was released, which showed that the proportion of people engaged in information software has increased significantly, what does it mean?","I have always thought so, in fact, now sitting in the office, engaged in IT, since there is no research and development, are similar to the sewing machine of parents, repetitive work.",1,1,2,The new generation of migrant workers
