topic,idx,q,a,context,datatype,attitude,group
Gender,11182,When will the current gender antagonism end?,"Two things come to mind. When I was in high school, the school would distribute a large bucket of water every morning and afternoon between the second class and the big class. The bucket was too heavy, and most of the buckets were carried by boys.",0,0,0,gender opposition
Gender,14026,Why are gay men more prone to promiscuity?,Why is promiscuity in the gay circle so serious?,0,1,3,Gay
Gender,7477,"How to view girls' dissatisfaction with ""boys like warm girls who are gentle and virtuous""?","When the girl said, I like handsome and rich boys, and I have never seen a boy explode!",1,2,2,Disgust virtuousness
Gender,6447,Do homosexuals find bisexual disgusting?,"""Disgusting"" is a bit of a misnomer, but I'm really jealous.",1,2,2,Bisexuality
Gender,8023,Do boys think gay men are disgusting?,"No, I am a gay man.",0,0,0,Homosexual
Gender,12262,"As a sexual minority, do you ever want to cry?",When the girls I like end up liking other girls.,1,0,0,LGBTI
Gender,10088,How to view highly educated women becoming full-time housewives?,"Judging from the title, it still discriminates against housewives. The implication is that being a housewife is still a waste of talent.",0,1,3,housewife
Gender,6619,How can you tell if a girl is lesbian/bisexual?,"Do you like Girls' Generation? sone=so, bend.",0,1,3,Bisexuality
Gender,7143,"Why is it so angry to be called ""virtuous""?","Because I feel that once this label is affixed, no matter what I do ""unvirtuous"" in the future, I will be pointed at.",0,1,2,Disgust virtuousness
Gender,12918,Why is discrimination against men in modern China always ignored?,"Because men don't care about themselves, they are used to carrying pressure and responsibility.",1,2,3,Discrimination against men
Gender,9019,Will the three-child policy make women face more discrimination and pressure in the workplace? How should we respond?,"To be honest, our company does not recruit women by default this year, except for the financial sector.",0,1,3,Women's occupation
Gender,13568,When did you feel discrimination against men?,"When I found out that my younger brother didn't want to get married because he didn't want to reduce the quality of life, I was very moved. Men finally have this kind of awareness.",1,1,2,Discrimination against men
Gender,14194,Why are gay men more susceptible to HIV?,"Very sharp question... Sometimes I also want to be gay, especially gay. There should be no chance for AIDS to evolve into a genotype that can infect humans...",1,2,3,Gay
Gender,6310,"It has always been difficult to accept the LGBT community, even disgusted. I know that this is not right, and I am also highly educated ","This is the case. It is recommended that you jump out of this label and look at individuals, and you will find that everyone is actually human, and the differences are far greater and smaller than you think.",1,2,2,Gender
Gender,12609,"When you know you're LGBTI, what do you do to make yourself better?","For her, I worked hard to take the postgraduate entrance examination. I didn't expect to get her love, but I hope that through my own efforts, I can realize the freedom we once looked forward to.",1,0,0,LGBTI
Gender,6575,How can you tell if a girl is lesbian/bisexual?,"Those who judge whether a girl is lesbian or not based on superficial characteristics, rather than guessing like this, it is better to directly ask her sexual orientation.",0,0,0,Bisexuality
Gender,7329,"How to view girls' dissatisfaction with ""boys like warm girls who are gentle and virtuous""?",I know a more lethal praise for girls: you are suitable for marriage.,1,2,3,Disgust virtuousness
Gender,6800,"Why do some girls dislike the word ""virtuous""?",My principle is to talk to any mountain.,0,0,0,Disgust virtuousness
Gender,6707,How can you tell if a girl is lesbian/bisexual?,Usually two les look at each other and know that the other is in the same circle.,1,1,2,Bisexuality
Gender,14473,What is it like to have transgender friends?,Experience is: no experience at all.,0,0,0,Transgender
Gender,7383,"How to view girls' dissatisfaction with ""boys like warm girls who are gentle and virtuous""?","I'd rather a girl reject me because ""I'm a good person"" than accept me because ""I'm a good person"".",1,2,2,Disgust virtuousness
Gender,10344,What kind of courage did marriage give you to be a housewife?,"4 real estate licenses, 2 driving licenses, all in my name.",0,0,0,housewife
Gender,6693,How can you tell if a girl is lesbian/bisexual?,"Can't judge by appearance. Although I always knew I might have bisexual tendencies, I never really had a relationship with a woman.",0,1,2,Bisexuality
Gender,13231,Why is a man's body (chastity) less precious than a woman's body (chastity)?,"From the intercourse between the sexes and the intercourse, the intercourse and the intercourse, you can know which side's chastity is more expensive!",1,0,0,Discrimination against men
Gender,6763,"Why do some girls dislike the word ""virtuous""?","Like gentleness, virtuousness is an altruistic word.",0,2,3,Disgust virtuousness
Gender,6321,"It has always been difficult to accept the LGBT community, even disgusted. I know that this is not right, and I am also highly educated ",Freedom to discriminate is one of human rights.,1,2,3,Gender/LGBT
Gender,10281,How to view highly educated women becoming full-time housewives?,"My full-time wife. Without a high education, it is difficult to marry a husband who can afford the family life and still get love and respect even with zero income.",0,1,2,housewife
Gender,8911,Will the three-child policy make women face more discrimination and pressure in the workplace? How should we respond?,"There is no good way, only hard work and even hard work.",0,2,3,Women's occupation
Gender,6492,How can you tell if a girl is lesbian/bisexual?,"The last time I went to dinner, I saw a very handsome girl. I always thought that she might be Les. Depending on her clothes, I met a few times in a row. I was a minor and asked for WeChat.",0,1,3,Bisexuality
Gender,13620,Is women's boxing really discriminatory against men?,"You don't always think that women's boxing only discriminates against Han men. To be precise, women's boxing in every country discriminates against men of its own ethnicity.",0,1,3,Discrimination against men
Gender,11787,Is sexism serious in China?,"Don't many women look down on men? It's no surprise that there are so many people in China, and there's no need for them to be persecuted and paranoid.",1,2,3,Sexism
