topic,idx,q,a,context,datatype,attitude,group
occupation,25038,"In the past, factories used to call workers workers, but now some people call workers factory dogs. What caused the status of workers to plummet?","I just want to say that according to the current trend, in fact, as long as you are willing to work harder, be bigger, and break through the conventional stable system, you can win.",1,0,0,worker
occupation,28406,"Why do we always advocate professional equality and oppose social Darwin, while encouraging children to study hard and get a good job?","Because occupational equality is ""should be"" and society is ""actually.",0,1,2,Occupational discrimination
occupation,26900,What if a nursing student doesn't want to be a nurse?,The 2020 postgraduate entrance examination cross-examination public health match happened to expand the enrollment.,0,0,0,Nursing careers
occupation,26449,Why is everyone reluctant to study nursing?,"What others seem to have a decent job is actually a prospect of development at the ""lowest level"" of the hospital. The nature of life-for-life work is not just me.",0,2,3,Nursing careers
occupation,25523,Why do you say that the capitalists oppress the workers when it is clear that the workers voluntarily go to the factory?,"Do you have the right to go to the factory ""not voluntarily""?",1,2,2,worker
occupation,24719,"After the nineties, they are not willing to enter the factory as a worker, how should the factory develop in the future?","Low wages, low social status, countless fines, unpaid overtime.",1,1,3,worker
occupation,28258,What happens to programmers after five years of work?,"Don't say anything else, the body is really not as good as before, ‍♂️, take me as an example: 1. Weight gain.",1,1,3,programmer
occupation,25123,"In the past, factories used to call workers workers, but now some people call workers factory dogs. What caused the status of workers to plummet?",Quite simply because there is a severe oversupply of workers.,0,0,0,worker
occupation,24725,"After the nineties, they are not willing to enter the factory as a worker, how should the factory develop in the future?","First of all, it is not that the post-90s generation is unwilling to be a worker in a factory, and the post-90s generation is not willing to be a worker in a factory.",1,1,2,worker
occupation,24726,"After the nineties, they are not willing to enter the factory as a worker, how should the factory develop in the future?","I think this is an unfounded worry. Now it has been modernized, and the transformation to full mechanization and intelligence is also accelerating. It will not take many years for machines to replace labor.",0,0,0,worker
occupation,26594,Is it really a good development to study nursing as a boy?,"If you can still make a living by supporting yourself, it will be difficult to support your family, unless there is a relationship in the family, or you have the ambition to become a head nurse in the future.",0,1,3,Nursing careers
